image_name,damage_type,location,severity,bbox_x1,bbox_y1,bbox_x2,bbox_y2
0029.jpeg,crack,front_bumper,low,0.305019,0.886598,0.092664,0.082474
0031.jpeg,dent,front_bumper,low,0.201439,0.906593,0.223022,0.175824
0034.jpeg,dent,front_bumper,low,0.198842,0.935897,0.173745,0.117949
0034.jpeg,dent,front_bumper,medium,0.749035,0.876923,0.262548,0.235897
0034.jpeg,dent,front_bumper,low,0.924710,0.912821,0.104247,0.164103
0034.jpeg,dent,right_door,low,0.926641,0.730769,0.138996,0.200000
0035.jpeg,crack,left_door,high,0.139098,0.224868,0.278195,0.449735
0035.jpeg,crack,front_bumper,medium,0.498120,0.793651,0.996241,0.402116
0036.jpeg,dent,front_bumper,medium,0.061776,0.938144,0.123552,0.113402
0036.jpeg,crack,front_bumper,medium,0.864865,0.917526,0.177606,0.154639
0036.jpeg,paint_damage,right_door,medium,0.955598,0.703608,0.081081,0.201031
0036.jpeg,crack,front_bumper,low,0.399614,0.845361,0.081081,0.082474
0036.jpeg,crack,front_bumper,low,0.521236,0.912371,0.077220,0.113402
0038.jpeg,dent,rear_bumper,low,0.641732,0.068182,0.102362,0.085859
0042.jpeg,dent,front_bumper,medium,0.181467,0.881443,0.332046,0.226804
0045.jpeg,crack,right_door,low,0.914716,0.419643,0.163880,0.101190
0045.jpeg,dent,right_door,low,0.714047,0.556548,0.070234,0.125000
0049.jpeg,dent,side_panel,low,0.619565,0.469945,0.115942,0.109290
0049.jpeg,dent,side_panel,low,0.429348,0.543716,0.076087,0.114754
0049.jpeg,dent,hood,low,0.349638,0.352459,0.315217,0.114754
0054.jpeg,dent,left_door,low,0.059846,0.788660,0.119691,0.164948
0055.jpeg,broken_part,left_door,medium,0.180000,0.317778,0.360000,0.235556
0055.jpeg,crack,front_bumper,medium,0.635556,0.922222,0.346667,0.146667
0055.jpeg,dent,side_panel,low,0.951111,0.922222,0.088889,0.146667
0055.jpeg,dent,front_bumper,low,0.880000,0.935556,0.168889,0.120000
0055.jpeg,dent,left_door,low,0.064444,0.497778,0.128889,0.133333
0055.jpeg,dent,front_bumper,low,0.344444,0.920000,0.084444,0.106667
0055.jpeg,dent,front_bumper,low,0.451111,0.908889,0.128889,0.137778
0055.jpeg,crack,left_door,low,0.111111,0.820000,0.222222,0.075556
0058.jpeg,crack,rear_bumper,medium,0.359073,0.115979,0.262548,0.159794
0058.jpeg,dent,right_door,medium,0.911197,0.301546,0.169884,0.262887
0060.jpeg,crack,rear_bumper,medium,0.459459,0.051546,0.918919,0.103093
0061.jpeg,crack,front_bumper,high,0.617761,0.917526,0.687259,0.154639
0061.jpeg,crack,right_door,medium,0.893822,0.164948,0.204633,0.329897
0061.jpeg,crack,windshield,high,0.318533,0.211340,0.637066,0.422680
0061.jpeg,dent,front_bumper,medium,0.173745,0.855670,0.347490,0.278351
0061.jpeg,crack,front_bumper,high,0.498069,0.721649,0.996139,0.546392
0061.jpeg,dent,windshield,low,0.660232,0.273196,0.115830,0.103093
0061.jpeg,dent,side_panel,low,0.494208,0.510309,0.123552,0.144330
0061.jpeg,dent,left_door,low,0.055985,0.675258,0.111969,0.113402
0063.jpeg,dent,front_bumper,low,0.298182,0.931694,0.109091,0.125683
0063.jpeg,dent,front_bumper,low,0.076364,0.934426,0.152727,0.120219
0063.jpeg,broken_part,left_door,medium,0.100000,0.655738,0.200000,0.546448
0063.jpeg,dent,front_bumper,low,0.205455,0.887978,0.083636,0.081967
0064.jpeg,crack,front_bumper,high,0.498120,0.886243,0.996241,0.216931
0064.jpeg,crack,other_location,medium,0.543233,0.375661,0.906015,0.751323
0064.jpeg,dent,right_door,low,0.911654,0.269841,0.071429,0.169312
0064.jpeg,dent,left_door,medium,0.184211,0.616402,0.368421,0.502646
0064.jpeg,dent,right_door,low,0.731203,0.695767,0.191729,0.269841
0065.jpeg,crack,hood,high,0.498069,0.255155,0.996139,0.510309
0065.jpeg,crack,front_bumper,high,0.498069,0.847938,0.996139,0.293814
0065.jpeg,crack,right_door,high,0.710425,0.621134,0.571429,0.551546
0065.jpeg,crack,rear_bumper,medium,0.851351,0.090206,0.119691,0.108247
0065.jpeg,crack,front_bumper,medium,0.316602,0.762887,0.548263,0.216495
0069.jpeg,dent,front_bumper,low,0.878846,0.943299,0.150000,0.103093
0069.jpeg,paint_damage,front_bumper,medium,0.580769,0.855670,0.084615,0.113402
0070.jpeg,crack,front_bumper,medium,0.126482,0.947236,0.252964,0.095477
0071.jpeg,broken_part,left_door,high,0.169960,0.510050,0.339921,0.517588
0072.jpeg,broken_part,front_bumper,medium,0.614545,0.786885,0.189091,0.295082
0072.jpeg,crack,left_door,medium,0.243636,0.314208,0.174545,0.092896
0072.jpeg,broken_part,windshield,medium,0.338182,0.213115,0.123636,0.142077
0074.jpeg,dent,front_bumper,low,0.548263,0.873711,0.077220,0.242268
0074.jpeg,crack,right_door,medium,0.936293,0.286082,0.119691,0.097938
0074.jpeg,crack,side_panel,medium,0.642857,0.654639,0.158301,0.680412
0078.jpeg,crack,front_bumper,high,0.285714,0.722561,0.571429,0.542683
0078.jpeg,dent,front_bumper,low,0.855519,0.902439,0.061688,0.097561
0078.jpeg,dent,front_bumper,low,0.790584,0.899390,0.055195,0.115854
0080.jpeg,dent,side_panel,low,0.967742,0.076687,0.058065,0.153374
0081.jpeg,crack,left_door,medium,0.036667,0.836310,0.073333,0.315476
0081.jpeg,broken_part,front_bumper,medium,0.905000,0.895833,0.183333,0.196429
0081.jpeg,dent,rear_bumper,medium,0.903333,0.119048,0.186667,0.190476
0081.jpeg,crack,right_door,medium,0.963333,0.321429,0.053333,0.130952
0082.jpeg,crack,front_bumper,medium,0.164179,0.877660,0.328358,0.170213
0083.jpeg,crack,other_location,high,0.497642,0.703782,0.995283,0.584034
0083.jpeg,crack,hood,medium,0.422170,0.336134,0.089623,0.235294
0083.jpeg,crack,rear_bumper,medium,0.375000,0.102941,0.136792,0.205882
0084.jpeg,crack,right_door,medium,0.915058,0.319588,0.162162,0.247423
0084.jpeg,dent,front_bumper,medium,0.361004,0.757732,0.250965,0.175258
0089.jpeg,crack,rear_bumper,medium,0.140152,0.078534,0.189394,0.157068
0089.jpeg,crack,left_door,medium,0.115530,0.654450,0.231061,0.188482
0091.jpeg,paint_damage,right_door,medium,0.949814,0.781915,0.092937,0.117021
0091.jpeg,dent,right_door,low,0.894052,0.853723,0.092937,0.111702
0091.jpeg,dent,rear_bumper,low,0.120818,0.101064,0.085502,0.085106
0092.jpeg,crack,left_door,medium,0.106667,0.733333,0.213333,0.151111
0092.jpeg,dent,front_bumper,medium,0.333333,0.846667,0.071111,0.120000
0093.jpeg,crack,front_bumper,medium,0.276846,0.863905,0.399329,0.260355
0093.jpeg,dent,front_bumper,medium,0.743289,0.810651,0.271812,0.260355
0093.jpeg,dent,left_door,low,0.077181,0.707101,0.107383,0.100592
0095.jpeg,dent,front_bumper,low,0.672535,0.935028,0.140845,0.118644
0095.jpeg,dent,front_bumper,medium,0.794014,0.838983,0.186620,0.310734
0095.jpeg,crack,right_door,medium,0.913732,0.720339,0.165493,0.242938
0095.jpeg,broken_part,front_bumper,medium,0.943662,0.906780,0.105634,0.175141
0095.jpeg,dent,left_door,low,0.073944,0.788136,0.147887,0.265537
0095.jpeg,dent,front_bumper,medium,0.311620,0.892655,0.623239,0.203390
0098.jpeg,crack,front_bumper,medium,0.073359,0.917526,0.138996,0.154639
0099.jpeg,dent,front_bumper,low,0.734615,0.943299,0.092308,0.103093
0100.jpeg,dent,rear_bumper,low,0.722008,0.085052,0.123552,0.097938
0101.jpeg,broken_part,roof,high,0.300000,0.148889,0.466667,0.297778
0101.jpeg,paint_damage,front_bumper,high,0.386667,0.786667,0.773333,0.417778
0101.jpeg,crack,rear_bumper,medium,0.524444,0.035556,0.168889,0.071111
0101.jpeg,paint_damage,other_location,medium,0.473333,0.420000,0.946667,0.777778
0101.jpeg,paint_damage,left_door,low,0.062222,0.893333,0.124444,0.160000
0101.jpeg,dent,right_door,low,0.935556,0.686667,0.120000,0.137778
0101.jpeg,dent,right_door,low,0.951111,0.573333,0.088889,0.071111
0101.jpeg,dent,rear_bumper,low,0.057778,0.086667,0.115556,0.173333
0101.jpeg,dent,right_door,low,0.906667,0.622222,0.080000,0.088889
0101.jpeg,dent,hood,low,0.553333,0.368889,0.182222,0.151111
0101.jpeg,dent,right_door,low,0.884444,0.246667,0.222222,0.208889
0102.jpeg,dent,rear_bumper,low,0.404639,0.057692,0.118557,0.107692
0103.jpeg,crack,right_door,medium,0.841699,0.662371,0.308880,0.572165
0103.jpeg,dent,front_bumper,medium,0.521236,0.922680,0.625483,0.144330
0104.jpeg,crack,left_door,medium,0.038610,0.110825,0.077220,0.159794
0104.jpeg,paint_damage,right_door,medium,0.945946,0.134021,0.100386,0.268041
0104.jpeg,crack,rear_bumper,medium,0.131274,0.108247,0.262548,0.216495
0105.jpeg,paint_damage,front_bumper,medium,0.486486,0.786082,0.154440,0.118557
0105.jpeg,paint_damage,side_panel,low,0.359073,0.546392,0.100386,0.123711
0105.jpeg,paint_damage,front_bumper,low,0.372587,0.780928,0.119691,0.283505
0105.jpeg,crack,left_door,medium,0.235521,0.561856,0.069498,0.092784
0107.jpeg,dent,rear_bumper,low,0.431227,0.077128,0.104089,0.090426
0108.jpeg,dent,rear_bumper,low,0.143836,0.043605,0.123288,0.087209
0108.jpeg,paint_damage,left_door,low,0.073630,0.848837,0.092466,0.127907
0110.jpeg,crack,rear_bumper,medium,0.850962,0.059671,0.288462,0.119342
0110.jpeg,crack,rear_bumper,medium,0.228365,0.063786,0.187500,0.127572
0110.jpeg,crack,front_bumper,medium,0.377404,0.736626,0.341346,0.148148
0110.jpeg,crack,side_panel,medium,0.466346,0.662551,0.336538,0.238683
0110.jpeg,crack,left_door,low,0.149038,0.337449,0.153846,0.172840
0114.jpeg,crack,roof,medium,0.583012,0.136598,0.826255,0.273196
0114.jpeg,crack,side_panel,medium,0.683398,0.463918,0.247104,0.144330
0114.jpeg,crack,windshield,low,0.565637,0.301546,0.081081,0.087629
0114.jpeg,dent,right_door,medium,0.936293,0.172680,0.119691,0.262887
0114.jpeg,dent,side_panel,medium,0.330116,0.556701,0.436293,0.618557
0114.jpeg,dent,side_panel,low,0.538610,0.463918,0.065637,0.113402
0114.jpeg,broken_part,right_door,medium,0.772201,0.636598,0.146718,0.262887
0114.jpeg,crack,front_bumper,low,0.306950,0.773196,0.104247,0.113402
0114.jpeg,crack,side_panel,low,0.615830,0.525773,0.096525,0.113402
0114.jpeg,crack,front_bumper,low,0.476834,0.822165,0.166023,0.077320
0114.jpeg,crack,left_door,low,0.129344,0.293814,0.258687,0.082474
0116.jpeg,crack,right_door,medium,0.957249,0.231383,0.078067,0.154255
0116.jpeg,crack,rear_bumper,medium,0.206320,0.090426,0.085502,0.085106
0116.jpeg,dent,left_door,low,0.029740,0.401596,0.059480,0.111702
0116.jpeg,dent,roof,low,0.146840,0.183511,0.293680,0.132979
0117.jpeg,dent,left_door,low,0.098113,0.844737,0.075472,0.089474
0118.jpeg,dent,side_panel,low,0.950909,0.920765,0.090909,0.147541
0118.jpeg,dent,right_door,low,0.952727,0.781421,0.087273,0.131148
0122.jpeg,dent,side_panel,low,0.642086,0.590659,0.061151,0.126374
0123.jpeg,dent,front_bumper,low,0.177258,0.914201,0.140468,0.159763
0123.jpeg,dent,left_door,low,0.269231,0.689349,0.076923,0.100592
0123.jpeg,dent,left_door,low,0.140468,0.739645,0.107023,0.142012
0126.jpeg,crack,right_door,medium,0.957529,0.128866,0.077220,0.257732
0126.jpeg,dent,front_bumper,low,0.310811,0.930412,0.127413,0.128866
0126.jpeg,dent,side_panel,low,0.055985,0.956186,0.111969,0.077320
0126.jpeg,dent,left_door,low,0.057915,0.863402,0.115830,0.097938
0126.jpeg,dent,front_bumper,low,0.463320,0.904639,0.169884,0.159794
0128.jpeg,paint_damage,right_door,medium,0.924710,0.817010,0.142857,0.128866
0129.jpeg,crack,front_bumper,medium,0.895753,0.914948,0.200772,0.159794
0130.jpeg,crack,front_bumper,medium,0.718147,0.858247,0.555985,0.273196
0130.jpeg,dent,roof,medium,0.779923,0.170103,0.432432,0.340206
0130.jpeg,broken_part,front_bumper,medium,0.420849,0.945876,0.123552,0.097938
0130.jpeg,dent,side_panel,medium,0.407336,0.664948,0.243243,0.329897
0130.jpeg,dent,right_door,low,0.837838,0.402062,0.193050,0.154639
0130.jpeg,dent,windshield,medium,0.287645,0.206186,0.258687,0.175258
0130.jpeg,dent,right_door,low,0.731660,0.332474,0.088803,0.118557
0131.jpeg,crack,rear_bumper,medium,0.602317,0.056701,0.301158,0.092784
0132.jpeg,crack,rear_bumper,medium,0.192737,0.129893,0.385475,0.110320
0134.jpeg,crack,front_bumper,high,0.372587,0.827320,0.745174,0.335052
0134.jpeg,dent,front_bumper,low,0.820463,0.945876,0.127413,0.097938
0134.jpeg,paint_damage,right_door,medium,0.824324,0.497423,0.343629,0.314433
0134.jpeg,crack,front_bumper,medium,0.714286,0.842784,0.208494,0.170103
0134.jpeg,dent,left_door,low,0.194981,0.698454,0.081081,0.108247
0134.jpeg,dent,left_door,low,0.030888,0.634021,0.061776,0.082474
0134.jpeg,dent,left_door,low,0.274131,0.739691,0.146718,0.108247
0136.jpeg,crack,other_location,high,0.497423,0.359615,0.994845,0.719231
0136.jpeg,crack,side_panel,medium,0.422680,0.617308,0.360825,0.226923
0136.jpeg,crack,right_door,medium,0.858247,0.721154,0.273196,0.319231
0137.jpeg,broken_part,front_bumper,medium,0.837209,0.938462,0.155039,0.112821
0137.jpeg,paint_damage,side_panel,low,0.343023,0.707692,0.096899,0.082051
0137.jpeg,crack,front_bumper,medium,0.827519,0.835897,0.337209,0.184615
0137.jpeg,paint_damage,side_panel,low,0.616279,0.446154,0.100775,0.123077
0137.jpeg,dent,front_bumper,low,0.265504,0.810256,0.096899,0.174359
0137.jpeg,broken_part,front_bumper,low,0.383721,0.876923,0.139535,0.082051
0139.jpeg,paint_damage,left_door,low,0.111969,0.332474,0.108108,0.139175
0139.jpeg,dent,right_door,low,0.945946,0.505155,0.100386,0.082474
0140.jpeg,dent,right_door,medium,0.959459,0.819588,0.073359,0.134021
0142.jpeg,crack,front_bumper,medium,0.695652,0.882514,0.224638,0.224044
0142.jpeg,dent,front_bumper,medium,0.561594,0.939891,0.072464,0.109290
0143.jpeg,dent,side_panel,low,0.328846,0.595361,0.126923,0.159794
0150.jpeg,crack,other_location,high,0.498201,0.356354,0.996403,0.712707
0150.jpeg,paint_damage,windshield,low,0.645683,0.232044,0.104317,0.187845
0150.jpeg,dent,front_bumper,medium,0.607914,0.776243,0.338129,0.436464
0150.jpeg,dent,right_door,low,0.906475,0.740331,0.179856,0.198895
0150.jpeg,paint_damage,right_door,low,0.803957,0.613260,0.125899,0.099448
0150.jpeg,paint_damage,front_bumper,low,0.392086,0.839779,0.122302,0.110497
0150.jpeg,dent,left_door,low,0.113309,0.726519,0.226619,0.436464
0152.jpeg,dent,front_bumper,low,0.886100,0.953608,0.096525,0.082474
0152.jpeg,dent,side_panel,low,0.965251,0.938144,0.061776,0.113402
0152.jpeg,dent,right_door,low,0.833977,0.762887,0.277992,0.309278
0152.jpeg,dent,front_bumper,low,0.625483,0.819588,0.131274,0.123711
0153.jpeg,crack,front_bumper,medium,0.743243,0.798969,0.505792,0.391753
0153.jpeg,crack,front_bumper,medium,0.403475,0.886598,0.127413,0.082474
0153.jpeg,crack,right_door,medium,0.951737,0.610825,0.088803,0.139175
0153.jpeg,dent,left_door,low,0.040541,0.840206,0.081081,0.144330
0153.jpeg,dent,right_door,low,0.947876,0.729381,0.096525,0.087629
0156.jpeg,crack,right_door,high,0.872587,0.188144,0.247104,0.376289
0156.jpeg,dent,right_door,medium,0.942085,0.626289,0.108108,0.252577
0156.jpeg,dent,front_bumper,medium,0.679537,0.744845,0.393822,0.500000
0156.jpeg,dent,front_bumper,low,0.592664,0.899485,0.104247,0.170103
0156.jpeg,dent,right_door,medium,0.793436,0.396907,0.212355,0.340206
0157.jpeg,crack,front_bumper,medium,0.138462,0.896907,0.276923,0.195876
0157.jpeg,crack,front_bumper,medium,0.828846,0.925258,0.103846,0.139175
0157.jpeg,crack,right_door,medium,0.913462,0.845361,0.165385,0.247423
0157.jpeg,dent,windshield,low,0.276923,0.273196,0.069231,0.164948
0157.jpeg,dent,left_door,low,0.217308,0.402062,0.096154,0.113402
0158.jpeg,dent,front_bumper,medium,0.916988,0.860825,0.158301,0.268041
0159.jpeg,crack,front_bumper,medium,0.707273,0.857923,0.120000,0.120219
0159.jpeg,crack,front_bumper,medium,0.447273,0.877049,0.429091,0.114754
0160.jpeg,crack,rear_bumper,medium,0.932692,0.115979,0.126923,0.231959
0160.jpeg,crack,rear_bumper,medium,0.588462,0.048969,0.315385,0.097938
0160.jpeg,dent,rear_bumper,low,0.798077,0.100515,0.080769,0.201031
0161.jpeg,crack,left_door,medium,0.201031,0.617761,0.206186,0.316602
0161.jpeg,crack,rear_bumper,medium,0.701031,0.028958,0.113402,0.057915
0161.jpeg,crack,front_bumper,medium,0.559278,0.897683,0.149485,0.119691
0161.jpeg,dent,side_panel,medium,0.603093,0.538610,0.268041,0.335907
0166.jpeg,dent,front_bumper,low,0.936538,0.943299,0.119231,0.103093
0166.jpeg,dent,right_door,low,0.942308,0.809278,0.092308,0.103093
0170.jpeg,dent,rear_bumper,low,0.078671,0.116477,0.157343,0.210227
0170.jpeg,dent,front_bumper,low,0.743007,0.849432,0.059441,0.119318
0171.jpeg,crack,front_bumper,high,0.694981,0.798969,0.602317,0.391753
0171.jpeg,paint_damage,left_door,medium,0.036680,0.283505,0.073359,0.123711
0171.jpeg,dent,right_door,low,0.949807,0.920103,0.084942,0.118557
0171.jpeg,dent,front_bumper,medium,0.335907,0.845361,0.185328,0.298969
0171.jpeg,paint_damage,side_panel,medium,0.613900,0.456186,0.131274,0.108247
0171.jpeg,paint_damage,right_door,medium,0.766409,0.404639,0.235521,0.293814
0171.jpeg,crack,front_bumper,medium,0.270270,0.922680,0.123552,0.144330
0173.jpeg,paint_damage,front_bumper,low,0.152542,0.926901,0.305085,0.134503
0173.jpeg,dent,rear_bumper,low,0.054237,0.076023,0.108475,0.116959
0174.jpeg,paint_damage,right_door,medium,0.922780,0.242268,0.146718,0.164948
0174.jpeg,crack,front_bumper,medium,0.602317,0.868557,0.185328,0.118557
0174.jpeg,dent,front_bumper,low,0.747104,0.881443,0.111969,0.103093
0175.jpeg,crack,left_door,medium,0.152510,0.649485,0.274131,0.175258
0178.jpeg,dent,front_bumper,low,0.901544,0.927835,0.142857,0.134021
0178.jpeg,dent,front_bumper,low,0.644788,0.909794,0.115830,0.170103
0179.jpeg,crack,left_door,medium,0.061856,0.760618,0.123711,0.254826
0179.jpeg,dent,rear_bumper,low,0.631443,0.075290,0.108247,0.088803
0181.jpeg,crack,front_bumper,medium,0.172101,0.868852,0.344203,0.229508
0181.jpeg,paint_damage,front_bumper,low,0.385870,0.713115,0.097826,0.081967
0182.jpeg,dent,front_bumper,low,0.445946,0.927835,0.127413,0.134021
0185.jpeg,crack,front_bumper,medium,0.918919,0.881443,0.154440,0.226804
0187.jpeg,dent,left_door,low,0.211268,0.621469,0.056338,0.112994
0188.jpeg,crack,rear_bumper,high,0.287273,0.109290,0.574545,0.218579
0189.jpeg,crack,rear_bumper,high,0.614545,0.068306,0.763636,0.136612
0189.jpeg,paint_damage,rear_bumper,medium,0.198182,0.103825,0.141818,0.207650
0191.jpeg,dent,front_bumper,low,0.590301,0.907738,0.110368,0.172619
0192.jpeg,crack,right_door,medium,0.903475,0.185567,0.185328,0.371134
0192.jpeg,crack,left_door,high,0.222008,0.389175,0.289575,0.520619
0192.jpeg,dent,right_door,medium,0.907336,0.713918,0.177606,0.324742
0192.jpeg,dent,front_bumper,medium,0.432432,0.724227,0.208494,0.293814
0192.jpeg,dent,left_door,low,0.287645,0.667526,0.065637,0.077320
0193.jpeg,crack,right_door,high,0.814672,0.497423,0.362934,0.994845
0193.jpeg,crack,other_location,high,0.368726,0.476804,0.737452,0.953608
0193.jpeg,crack,left_door,low,0.140927,0.626289,0.104247,0.149485
0193.jpeg,paint_damage,front_bumper,low,0.411197,0.835052,0.088803,0.113402
0193.jpeg,dent,left_door,low,0.189189,0.750000,0.084942,0.128866
0193.jpeg,crack,right_door,medium,0.754826,0.288660,0.111969,0.185567
0194.jpeg,dent,rear_bumper,low,0.936293,0.095361,0.119691,0.190722
0195.jpeg,dent,left_door,medium,0.083012,0.190722,0.166023,0.278351
0197.jpeg,dent,front_bumper,low,0.149485,0.922780,0.298969,0.146718
0197.jpeg,crack,other_location,high,0.497423,0.345560,0.994845,0.691120
0197.jpeg,dent,front_bumper,medium,0.791237,0.915058,0.407216,0.162162
0197.jpeg,crack,front_bumper,low,0.458763,0.940154,0.350515,0.111969
0197.jpeg,dent,front_bumper,low,0.252577,0.959459,0.103093,0.073359
0197.jpeg,dent,front_bumper,low,0.162371,0.868726,0.128866,0.061776
0199.jpeg,crack,rear_bumper,medium,0.081081,0.048969,0.146718,0.097938
0199.jpeg,dent,front_bumper,low,0.621622,0.935567,0.077220,0.077320
0201.jpeg,paint_damage,side_panel,medium,0.051923,0.943299,0.103846,0.103093
0204.jpeg,dent,front_bumper,low,0.169091,0.912568,0.141818,0.163934
0204.jpeg,dent,front_bumper,low,0.058182,0.901639,0.116364,0.185792
0204.jpeg,dent,rear_bumper,low,0.069091,0.073770,0.080000,0.081967
0204.jpeg,paint_damage,roof,low,0.569091,0.202186,0.105455,0.087432
0204.jpeg,dent,right_door,low,0.958182,0.890710,0.076364,0.153005
0204.jpeg,dent,front_bumper,low,0.492727,0.909836,0.098182,0.158470
0204.jpeg,dent,front_bumper,low,0.792727,0.912568,0.116364,0.163934
0204.jpeg,dent,front_bumper,low,0.441818,0.893443,0.061818,0.103825
0205.jpeg,dent,front_bumper,medium,0.464758,0.770270,0.224670,0.333333
0205.jpeg,crack,front_bumper,medium,0.118943,0.936937,0.237885,0.117117
0207.jpeg,broken_part,front_bumper,medium,0.172727,0.896175,0.178182,0.196721
0207.jpeg,dent,front_bumper,low,0.058182,0.926230,0.072727,0.136612
0207.jpeg,crack,left_door,medium,0.049091,0.155738,0.098182,0.114754
0209.jpeg,crack,windshield,high,0.247273,0.226776,0.494545,0.453552
0209.jpeg,crack,front_bumper,medium,0.629091,0.950820,0.174545,0.087432
0209.jpeg,crack,rear_bumper,high,0.645455,0.079235,0.701818,0.158470
0209.jpeg,dent,windshield,medium,0.525455,0.232240,0.112727,0.224044
0209.jpeg,dent,side_panel,low,0.356364,0.549180,0.138182,0.092896
0209.jpeg,crack,rear_bumper,low,0.376364,0.084699,0.069091,0.092896
0209.jpeg,dent,rear_bumper,low,0.929091,0.090164,0.134545,0.081967
0210.jpeg,crack,left_door,low,0.049213,0.459596,0.098425,0.141414
0215.jpeg,crack,right_door,medium,0.961390,0.180412,0.069498,0.319588
0215.jpeg,crack,left_door,medium,0.249035,0.682990,0.081081,0.077320
0216.jpeg,crack,front_bumper,medium,0.776062,0.899485,0.440154,0.190722
0216.jpeg,crack,front_bumper,medium,0.210425,0.868557,0.420849,0.252577
0216.jpeg,dent,left_door,low,0.048263,0.701031,0.096525,0.103093
0216.jpeg,dent,front_bumper,low,0.500000,0.907216,0.088803,0.113402
0218.jpeg,dent,front_bumper,low,0.426641,0.737113,0.073359,0.082474
0222.jpeg,crack,roof,high,0.678333,0.190476,0.563333,0.380952
0222.jpeg,crack,rear_bumper,medium,0.076667,0.050595,0.153333,0.101190
0222.jpeg,dent,left_door,medium,0.076667,0.648810,0.153333,0.690476
0222.jpeg,dent,left_door,low,0.125000,0.705357,0.063333,0.160714
0226.jpeg,crack,right_door,medium,0.938182,0.833333,0.116364,0.180328
0226.jpeg,paint_damage,left_door,low,0.027273,0.226776,0.054545,0.224044
0226.jpeg,dent,right_door,low,0.918182,0.655738,0.156364,0.163934
0227.jpeg,crack,left_door,medium,0.189189,0.636598,0.138996,0.180412
0229.jpeg,dent,rear_bumper,low,0.337838,0.056701,0.088803,0.113402
0229.jpeg,dent,right_door,low,0.832046,0.621134,0.104247,0.118557
0229.jpeg,crack,right_door,medium,0.859073,0.335052,0.220077,0.123711
0229.jpeg,dent,left_door,low,0.038610,0.399485,0.077220,0.097938
0230.jpeg,crack,front_bumper,medium,0.368726,0.878866,0.297297,0.231959
0003.jpeg,crack,side_panel,low,0.470199,0.667665,0.112583,0.125749
0004.jpeg,dent,front_bumper,low,0.810345,0.943005,0.080460,0.103627
0004.jpeg,dent,front_bumper,low,0.691571,0.919689,0.141762,0.139896
0005.jpeg,dent,front_bumper,medium,0.845560,0.835052,0.301158,0.319588
0005.jpeg,crack,right_door,low,0.953668,0.613402,0.077220,0.103093
0006.jpeg,dent,roof,medium,0.167273,0.150273,0.334545,0.300546
0010.jpeg,crack,left_door,medium,0.101818,0.789617,0.203636,0.409836
0010.jpeg,crack,front_bumper,medium,0.823636,0.827869,0.061818,0.092896
0011.jpeg,dent,rear_bumper,low,0.451389,0.057143,0.111111,0.114286
0011.jpeg,crack,rear_bumper,medium,0.147569,0.162857,0.295139,0.120000
0016.jpeg,dent,front_bumper,low,0.085455,0.942623,0.076364,0.103825
0016.jpeg,crack,roof,high,0.498182,0.183060,0.996364,0.366120
0022.jpeg,dent,front_bumper,low,0.557915,0.956186,0.505792,0.077320
0022.jpeg,dent,front_bumper,low,0.922780,0.884021,0.146718,0.118557
0027.jpeg,dent,front_bumper,low,0.235521,0.922680,0.316602,0.144330
0027.jpeg,crack,right_door,medium,0.926641,0.324742,0.084942,0.195876
0027.jpeg,crack,right_door,low,0.884170,0.185567,0.092664,0.082474
0027.jpeg,dent,left_door,low,0.040541,0.904639,0.081081,0.128866
0027.jpeg,dent,front_bumper,low,0.175676,0.855670,0.096525,0.113402
0032.jpeg,crack,front_bumper,medium,0.793375,0.842767,0.104101,0.113208
0032.jpeg,dent,front_bumper,medium,0.542587,0.732704,0.227129,0.446541
0032.jpeg,dent,side_panel,low,0.555205,0.481132,0.107256,0.169811
0033.jpeg,dent,front_bumper,low,0.574205,0.837079,0.123675,0.134831
0039.jpeg,crack,front_bumper,medium,0.071186,0.935673,0.142373,0.116959
0043.jpeg,dent,windshield,low,0.293878,0.263415,0.130612,0.087805
0043.jpeg,dent,side_panel,low,0.938776,0.958537,0.114286,0.073171
0043.jpeg,crack,windshield,medium,0.359184,0.278049,0.097959,0.078049
0043.jpeg,broken_part,roof,medium,0.616327,0.175610,0.073469,0.136585
0047.jpeg,dent,windshield,medium,0.366795,0.234536,0.100386,0.252577
0047.jpeg,dent,right_door,low,0.706564,0.659794,0.162162,0.144330
0052.jpeg,paint_damage,front_bumper,low,0.594203,0.953552,0.130435,0.081967
0059.jpeg,dent,front_bumper,low,0.826460,0.904624,0.072165,0.179191
0068.jpeg,crack,front_bumper,low,0.177258,0.860119,0.073579,0.267857
0073.jpeg,dent,front_bumper,low,0.376289,0.801158,0.144330,0.096525
0085.jpeg,crack,right_door,medium,0.963636,0.172131,0.065455,0.136612
0086.jpeg,dent,right_door,low,0.958182,0.349727,0.076364,0.087432
0086.jpeg,dent,front_bumper,low,0.823636,0.934426,0.061818,0.109290
0088.jpeg,paint_damage,right_door,medium,0.946970,0.392670,0.098485,0.146597
0106.jpeg,crack,front_bumper,medium,0.918919,0.902062,0.154440,0.185567
0106.jpeg,dent,front_bumper,medium,0.507722,0.814433,0.320463,0.309278
0106.jpeg,paint_damage,right_door,medium,0.791506,0.729381,0.154440,0.345361
0106.jpeg,paint_damage,right_door,medium,0.882239,0.427835,0.227799,0.371134
0106.jpeg,paint_damage,front_bumper,low,0.669884,0.840206,0.096525,0.154639
