image_name,split,class_id,class_name,bbox_xc,bbox_yc,bbox_w,bbox_h,source
0061.JPEG,val,17,high,0.617761,0.917526,0.687259,0.154639,enhanced_detection
0061.JPEG,val,2,crack,0.893822,0.164948,0.204633,0.329897,enhanced_detection
0061.JPEG,val,11,right_door,0.893822,0.164948,0.204633,0.329897,enhanced_detection
0061.JPEG,val,16,medium,0.893822,0.164948,0.204633,0.329897,enhanced_detection
0061.JPEG,val,2,crack,0.318533,0.21134,0.637066,0.42268,enhanced_detection
0061.JPEG,val,9,windshield,0.318533,0.21134,0.637066,0.42268,enhanced_detection
0061.JPEG,val,17,high,0.318533,0.21134,0.637066,0.42268,enhanced_detection
0061.JPEG,val,0,dent,0.173745,0.85567,0.34749,0.278351,enhanced_detection
0061.JPEG,val,6,front_bumper,0.173745,0.85567,0.34749,0.278351,enhanced_detection
0061.JPEG,val,16,medium,0.173745,0.85567,0.34749,0.278351,enhanced_detection
0061.JPEG,val,2,crack,0.498069,0.721649,0.996139,0.546392,enhanced_detection
0061.JPEG,val,6,front_bumper,0.498069,0.721649,0.996139,0.546392,enhanced_detection
0061.JPEG,val,17,high,0.498069,0.721649,0.996139,0.546392,enhanced_detection
0061.JPEG,val,0,dent,0.660232,0.273196,0.11583,0.103093,enhanced_detection
0061.JPEG,val,9,windshield,0.660232,0.273196,0.11583,0.103093,enhanced_detection
0061.JPEG,val,15,low,0.660232,0.273196,0.11583,0.103093,enhanced_detection
0061.JPEG,val,0,dent,0.494208,0.510309,0.123552,0.14433,enhanced_detection
0061.JPEG,val,13,side_panel,0.494208,0.510309,0.123552,0.14433,enhanced_detection
0061.JPEG,val,15,low,0.494208,0.510309,0.123552,0.14433,enhanced_detection
0061.JPEG,val,0,dent,0.055985,0.675258,0.111969,0.113402,enhanced_detection
0061.JPEG,val,10,left_door,0.055985,0.675258,0.111969,0.113402,enhanced_detection
0061.JPEG,val,15,low,0.055985,0.675258,0.111969,0.113402,enhanced_detection
0063.JPEG,val,0,dent,0.298182,0.931694,0.109091,0.125683,enhanced_detection
0063.JPEG,val,6,front_bumper,0.298182,0.931694,0.109091,0.125683,enhanced_detection
0063.JPEG,val,15,low,0.298182,0.931694,0.109091,0.125683,enhanced_detection
0063.JPEG,val,0,dent,0.076364,0.934426,0.152727,0.120219,enhanced_detection
0063.JPEG,val,6,front_bumper,0.076364,0.934426,0.152727,0.120219,enhanced_detection
0063.JPEG,val,15,low,0.076364,0.934426,0.152727,0.120219,enhanced_detection
0063.JPEG,val,3,broken_part,0.1,0.655738,0.2,0.546448,enhanced_detection
0063.JPEG,val,10,left_door,0.1,0.655738,0.2,0.546448,enhanced_detection
0063.JPEG,val,16,medium,0.1,0.655738,0.2,0.546448,enhanced_detection
0063.JPEG,val,0,dent,0.205455,0.887978,0.083636,0.081967,enhanced_detection
0063.JPEG,val,6,front_bumper,0.205455,0.887978,0.083636,0.081967,enhanced_detection
0063.JPEG,val,15,low,0.205455,0.887978,0.083636,0.081967,enhanced_detection
0064.JPEG,val,2,crack,0.49812,0.886243,0.996241,0.216931,enhanced_detection
0064.JPEG,val,6,front_bumper,0.49812,0.886243,0.996241,0.216931,enhanced_detection
0064.JPEG,val,17,high,0.49812,0.886243,0.996241,0.216931,enhanced_detection
0064.JPEG,val,2,crack,0.543233,0.375661,0.906015,0.751323,enhanced_detection
0064.JPEG,val,14,other_location,0.543233,0.375661,0.906015,0.751323,enhanced_detection
0064.JPEG,val,16,medium,0.543233,0.375661,0.906015,0.751323,enhanced_detection
0064.JPEG,val,0,dent,0.911654,0.269841,0.071429,0.169312,enhanced_detection
0064.JPEG,val,11,right_door,0.911654,0.269841,0.071429,0.169312,enhanced_detection
0064.JPEG,val,15,low,0.911654,0.269841,0.071429,0.169312,enhanced_detection
0064.JPEG,val,0,dent,0.184211,0.616402,0.368421,0.502646,enhanced_detection
0064.JPEG,val,10,left_door,0.184211,0.616402,0.368421,0.502646,enhanced_detection
0064.JPEG,val,16,medium,0.184211,0.616402,0.368421,0.502646,enhanced_detection
0064.JPEG,val,0,dent,0.731203,0.695767,0.191729,0.269841,enhanced_detection
0064.JPEG,val,11,right_door,0.731203,0.695767,0.191729,0.269841,enhanced_detection
0064.JPEG,val,15,low,0.731203,0.695767,0.191729,0.269841,enhanced_detection
0065.JPEG,val,2,crack,0.498069,0.255155,0.996139,0.510309,enhanced_detection
0065.JPEG,val,8,hood,0.498069,0.255155,0.996139,0.510309,enhanced_detection
0065.JPEG,val,17,high,0.498069,0.255155,0.996139,0.510309,enhanced_detection
0065.JPEG,val,2,crack,0.498069,0.847938,0.996139,0.293814,enhanced_detection
0065.JPEG,val,6,front_bumper,0.498069,0.847938,0.996139,0.293814,enhanced_detection
0065.JPEG,val,17,high,0.498069,0.847938,0.996139,0.293814,enhanced_detection
0065.JPEG,val,2,crack,0.710425,0.621134,0.571429,0.551546,enhanced_detection
0065.JPEG,val,11,right_door,0.710425,0.621134,0.571429,0.551546,enhanced_detection
0065.JPEG,val,17,high,0.710425,0.621134,0.571429,0.551546,enhanced_detection
0065.JPEG,val,2,crack,0.851351,0.090206,0.119691,0.108247,enhanced_detection
0065.JPEG,val,7,rear_bumper,0.851351,0.090206,0.119691,0.108247,enhanced_detection
0065.JPEG,val,16,medium,0.851351,0.090206,0.119691,0.108247,enhanced_detection
0065.JPEG,val,2,crack,0.316602,0.762887,0.548263,0.216495,enhanced_detection
0065.JPEG,val,6,front_bumper,0.316602,0.762887,0.548263,0.216495,enhanced_detection
0065.JPEG,val,16,medium,0.316602,0.762887,0.548263,0.216495,enhanced_detection
0068.JPEG,val,2,crack,0.177258,0.860119,0.073579,0.267857,enhanced_detection
0068.JPEG,val,6,front_bumper,0.177258,0.860119,0.073579,0.267857,enhanced_detection
0068.JPEG,val,15,low,0.177258,0.860119,0.073579,0.267857,enhanced_detection
0069.JPEG,val,0,dent,0.878846,0.943299,0.15,0.103093,enhanced_detection
0069.JPEG,val,6,front_bumper,0.878846,0.943299,0.15,0.103093,enhanced_detection
0069.JPEG,val,15,low,0.878846,0.943299,0.15,0.103093,enhanced_detection
0069.JPEG,val,4,paint_damage,0.580769,0.85567,0.084615,0.113402,enhanced_detection
0069.JPEG,val,6,front_bumper,0.580769,0.85567,0.084615,0.113402,enhanced_detection
0069.JPEG,val,16,medium,0.580769,0.85567,0.084615,0.113402,enhanced_detection
0070.JPEG,val,2,crack,0.126482,0.947236,0.252964,0.095477,enhanced_detection
0070.JPEG,val,6,front_bumper,0.126482,0.947236,0.252964,0.095477,enhanced_detection
0070.JPEG,val,16,medium,0.126482,0.947236,0.252964,0.095477,enhanced_detection
0071.JPEG,val,3,broken_part,0.16996,0.51005,0.339921,0.517588,enhanced_detection
0071.JPEG,val,10,left_door,0.16996,0.51005,0.339921,0.517588,enhanced_detection
0071.JPEG,val,17,high,0.16996,0.51005,0.339921,0.517588,enhanced_detection
0072.JPEG,val,3,broken_part,0.614545,0.786885,0.189091,0.295082,enhanced_detection
0072.JPEG,val,6,front_bumper,0.614545,0.786885,0.189091,0.295082,enhanced_detection
0072.JPEG,val,16,medium,0.614545,0.786885,0.189091,0.295082,enhanced_detection
0072.JPEG,val,2,crack,0.243636,0.314208,0.174545,0.092896,enhanced_detection
0072.JPEG,val,10,left_door,0.243636,0.314208,0.174545,0.092896,enhanced_detection
0072.JPEG,val,16,medium,0.243636,0.314208,0.174545,0.092896,enhanced_detection
0072.JPEG,val,3,broken_part,0.338182,0.213115,0.123636,0.142077,enhanced_detection
0072.JPEG,val,9,windshield,0.338182,0.213115,0.123636,0.142077,enhanced_detection
0072.JPEG,val,16,medium,0.338182,0.213115,0.123636,0.142077,enhanced_detection
0073.JPEG,val,0,dent,0.376289,0.801158,0.14433,0.096525,enhanced_detection
0073.JPEG,val,6,front_bumper,0.376289,0.801158,0.14433,0.096525,enhanced_detection
0073.JPEG,val,15,low,0.376289,0.801158,0.14433,0.096525,enhanced_detection
0074.JPEG,val,0,dent,0.548263,0.873711,0.07722,0.242268,enhanced_detection
0074.JPEG,val,6,front_bumper,0.548263,0.873711,0.07722,0.242268,enhanced_detection
0074.JPEG,val,15,low,0.548263,0.873711,0.07722,0.242268,enhanced_detection
0074.JPEG,val,2,crack,0.936293,0.286082,0.119691,0.097938,enhanced_detection
0074.JPEG,val,11,right_door,0.936293,0.286082,0.119691,0.097938,enhanced_detection
0074.JPEG,val,16,medium,0.936293,0.286082,0.119691,0.097938,enhanced_detection
0074.JPEG,val,2,crack,0.642857,0.654639,0.158301,0.680412,enhanced_detection
0074.JPEG,val,13,side_panel,0.642857,0.654639,0.158301,0.680412,enhanced_detection
0074.JPEG,val,16,medium,0.642857,0.654639,0.158301,0.680412,enhanced_detection
0078.JPEG,val,2,crack,0.285714,0.722561,0.571429,0.542683,enhanced_detection
0078.JPEG,val,6,front_bumper,0.285714,0.722561,0.571429,0.542683,enhanced_detection
0078.JPEG,val,17,high,0.285714,0.722561,0.571429,0.542683,enhanced_detection
0078.JPEG,val,0,dent,0.855519,0.902439,0.061688,0.097561,enhanced_detection
0078.JPEG,val,6,front_bumper,0.855519,0.902439,0.061688,0.097561,enhanced_detection
0078.JPEG,val,15,low,0.855519,0.902439,0.061688,0.097561,enhanced_detection
0078.JPEG,val,0,dent,0.790584,0.89939,0.055195,0.115854,enhanced_detection
0078.JPEG,val,6,front_bumper,0.790584,0.89939,0.055195,0.115854,enhanced_detection
0078.JPEG,val,15,low,0.790584,0.89939,0.055195,0.115854,enhanced_detection
0080.JPEG,val,0,dent,0.967742,0.076687,0.058065,0.153374,enhanced_detection
0080.JPEG,val,13,side_panel,0.967742,0.076687,0.058065,0.153374,enhanced_detection
0080.JPEG,val,15,low,0.967742,0.076687,0.058065,0.153374,enhanced_detection
0081.JPEG,val,2,crack,0.036667,0.83631,0.073333,0.315476,enhanced_detection
0081.JPEG,val,10,left_door,0.036667,0.83631,0.073333,0.315476,enhanced_detection
0081.JPEG,val,16,medium,0.036667,0.83631,0.073333,0.315476,enhanced_detection
0081.JPEG,val,3,broken_part,0.905,0.895833,0.183333,0.196429,enhanced_detection
0081.JPEG,val,6,front_bumper,0.905,0.895833,0.183333,0.196429,enhanced_detection
0081.JPEG,val,16,medium,0.905,0.895833,0.183333,0.196429,enhanced_detection
0081.JPEG,val,0,dent,0.903333,0.119048,0.186667,0.190476,enhanced_detection
0081.JPEG,val,7,rear_bumper,0.903333,0.119048,0.186667,0.190476,enhanced_detection
0081.JPEG,val,16,medium,0.903333,0.119048,0.186667,0.190476,enhanced_detection
0081.JPEG,val,2,crack,0.963333,0.321429,0.053333,0.130952,enhanced_detection
0081.JPEG,val,11,right_door,0.963333,0.321429,0.053333,0.130952,enhanced_detection
0081.JPEG,val,16,medium,0.963333,0.321429,0.053333,0.130952,enhanced_detection
0082.JPEG,val,2,crack,0.164179,0.87766,0.328358,0.170213,enhanced_detection
0082.JPEG,val,6,front_bumper,0.164179,0.87766,0.328358,0.170213,enhanced_detection
0082.JPEG,val,16,medium,0.164179,0.87766,0.328358,0.170213,enhanced_detection
0083.JPEG,val,2,crack,0.497642,0.703782,0.995283,0.584034,enhanced_detection
0083.JPEG,val,14,other_location,0.497642,0.703782,0.995283,0.584034,enhanced_detection
0083.JPEG,val,17,high,0.497642,0.703782,0.995283,0.584034,enhanced_detection
0083.JPEG,val,2,crack,0.42217,0.336134,0.089623,0.235294,enhanced_detection
0083.JPEG,val,8,hood,0.42217,0.336134,0.089623,0.235294,enhanced_detection
0083.JPEG,val,16,medium,0.42217,0.336134,0.089623,0.235294,enhanced_detection
0083.JPEG,val,2,crack,0.375,0.102941,0.136792,0.205882,enhanced_detection
0083.JPEG,val,7,rear_bumper,0.375,0.102941,0.136792,0.205882,enhanced_detection
0083.JPEG,val,16,medium,0.375,0.102941,0.136792,0.205882,enhanced_detection
0084.JPEG,val,2,crack,0.915058,0.319588,0.162162,0.247423,enhanced_detection
0084.JPEG,val,11,right_door,0.915058,0.319588,0.162162,0.247423,enhanced_detection
0084.JPEG,val,16,medium,0.915058,0.319588,0.162162,0.247423,enhanced_detection
0084.JPEG,val,0,dent,0.361004,0.757732,0.250965,0.175258,enhanced_detection
0084.JPEG,val,6,front_bumper,0.361004,0.757732,0.250965,0.175258,enhanced_detection
0084.JPEG,val,16,medium,0.361004,0.757732,0.250965,0.175258,enhanced_detection
0085.JPEG,val,2,crack,0.963636,0.172131,0.065455,0.136612,enhanced_detection
0085.JPEG,val,11,right_door,0.963636,0.172131,0.065455,0.136612,enhanced_detection
0085.JPEG,val,16,medium,0.963636,0.172131,0.065455,0.136612,enhanced_detection
0086.JPEG,val,0,dent,0.958182,0.349727,0.076364,0.087432,enhanced_detection
0086.JPEG,val,11,right_door,0.958182,0.349727,0.076364,0.087432,enhanced_detection
0086.JPEG,val,15,low,0.958182,0.349727,0.076364,0.087432,enhanced_detection
0086.JPEG,val,0,dent,0.823636,0.934426,0.061818,0.10929,enhanced_detection
0086.JPEG,val,6,front_bumper,0.823636,0.934426,0.061818,0.10929,enhanced_detection
0086.JPEG,val,15,low,0.823636,0.934426,0.061818,0.10929,enhanced_detection
0088.JPEG,val,4,paint_damage,0.94697,0.39267,0.098485,0.146597,enhanced_detection
0088.JPEG,val,11,right_door,0.94697,0.39267,0.098485,0.146597,enhanced_detection
0088.JPEG,val,16,medium,0.94697,0.39267,0.098485,0.146597,enhanced_detection
0089.JPEG,val,2,crack,0.140152,0.078534,0.189394,0.157068,enhanced_detection
0089.JPEG,val,7,rear_bumper,0.140152,0.078534,0.189394,0.157068,enhanced_detection
0089.JPEG,val,16,medium,0.140152,0.078534,0.189394,0.157068,enhanced_detection
0089.JPEG,val,2,crack,0.11553,0.65445,0.231061,0.188482,enhanced_detection
0089.JPEG,val,10,left_door,0.11553,0.65445,0.231061,0.188482,enhanced_detection
0089.JPEG,val,16,medium,0.11553,0.65445,0.231061,0.188482,enhanced_detection
0091.JPEG,val,4,paint_damage,0.949814,0.781915,0.092937,0.117021,enhanced_detection
0091.JPEG,val,11,right_door,0.949814,0.781915,0.092937,0.117021,enhanced_detection
0091.JPEG,val,16,medium,0.949814,0.781915,0.092937,0.117021,enhanced_detection
0091.JPEG,val,0,dent,0.894052,0.853723,0.092937,0.111702,enhanced_detection
0091.JPEG,val,11,right_door,0.894052,0.853723,0.092937,0.111702,enhanced_detection
0091.JPEG,val,15,low,0.894052,0.853723,0.092937,0.111702,enhanced_detection
0091.JPEG,val,0,dent,0.120818,0.101064,0.085502,0.085106,enhanced_detection
0091.JPEG,val,7,rear_bumper,0.120818,0.101064,0.085502,0.085106,enhanced_detection
0091.JPEG,val,15,low,0.120818,0.101064,0.085502,0.085106,enhanced_detection
0092.JPEG,val,2,crack,0.106667,0.733333,0.213333,0.151111,enhanced_detection
0092.JPEG,val,10,left_door,0.106667,0.733333,0.213333,0.151111,enhanced_detection
0092.JPEG,val,16,medium,0.106667,0.733333,0.213333,0.151111,enhanced_detection
0092.JPEG,val,0,dent,0.333333,0.846667,0.071111,0.12,enhanced_detection
0092.JPEG,val,6,front_bumper,0.333333,0.846667,0.071111,0.12,enhanced_detection
0092.JPEG,val,16,medium,0.333333,0.846667,0.071111,0.12,enhanced_detection
0093.JPEG,val,2,crack,0.276846,0.863905,0.399329,0.260355,enhanced_detection
0093.JPEG,val,6,front_bumper,0.276846,0.863905,0.399329,0.260355,enhanced_detection
0093.JPEG,val,16,medium,0.276846,0.863905,0.399329,0.260355,enhanced_detection
0093.JPEG,val,0,dent,0.743289,0.810651,0.271812,0.260355,enhanced_detection
0093.JPEG,val,6,front_bumper,0.743289,0.810651,0.271812,0.260355,enhanced_detection
0093.JPEG,val,16,medium,0.743289,0.810651,0.271812,0.260355,enhanced_detection
0093.JPEG,val,0,dent,0.077181,0.707101,0.107383,0.100592,enhanced_detection
0093.JPEG,val,10,left_door,0.077181,0.707101,0.107383,0.100592,enhanced_detection
0093.JPEG,val,15,low,0.077181,0.707101,0.107383,0.100592,enhanced_detection
0095.JPEG,val,0,dent,0.672535,0.935028,0.140845,0.118644,enhanced_detection
0095.JPEG,val,6,front_bumper,0.672535,0.935028,0.140845,0.118644,enhanced_detection
0095.JPEG,val,15,low,0.672535,0.935028,0.140845,0.118644,enhanced_detection
0095.JPEG,val,0,dent,0.794014,0.838983,0.18662,0.310734,enhanced_detection
0095.JPEG,val,6,front_bumper,0.794014,0.838983,0.18662,0.310734,enhanced_detection
0095.JPEG,val,16,medium,0.794014,0.838983,0.18662,0.310734,enhanced_detection
0095.JPEG,val,2,crack,0.913732,0.720339,0.165493,0.242938,enhanced_detection
0095.JPEG,val,11,right_door,0.913732,0.720339,0.165493,0.242938,enhanced_detection
0095.JPEG,val,16,medium,0.913732,0.720339,0.165493,0.242938,enhanced_detection
0095.JPEG,val,3,broken_part,0.943662,0.90678,0.105634,0.175141,enhanced_detection
0095.JPEG,val,6,front_bumper,0.943662,0.90678,0.105634,0.175141,enhanced_detection
0095.JPEG,val,16,medium,0.943662,0.90678,0.105634,0.175141,enhanced_detection
0095.JPEG,val,0,dent,0.073944,0.788136,0.147887,0.265537,enhanced_detection
0095.JPEG,val,10,left_door,0.073944,0.788136,0.147887,0.265537,enhanced_detection
0095.JPEG,val,15,low,0.073944,0.788136,0.147887,0.265537,enhanced_detection
0095.JPEG,val,0,dent,0.31162,0.892655,0.623239,0.20339,enhanced_detection
0095.JPEG,val,6,front_bumper,0.31162,0.892655,0.623239,0.20339,enhanced_detection
0095.JPEG,val,16,medium,0.31162,0.892655,0.623239,0.20339,enhanced_detection
0098.JPEG,val,2,crack,0.073359,0.917526,0.138996,0.154639,enhanced_detection
0098.JPEG,val,6,front_bumper,0.073359,0.917526,0.138996,0.154639,enhanced_detection
0098.JPEG,val,16,medium,0.073359,0.917526,0.138996,0.154639,enhanced_detection
0099.JPEG,val,0,dent,0.734615,0.943299,0.092308,0.103093,enhanced_detection
0099.JPEG,val,6,front_bumper,0.734615,0.943299,0.092308,0.103093,enhanced_detection
0099.JPEG,val,15,low,0.734615,0.943299,0.092308,0.103093,enhanced_detection
0100.JPEG,val,0,dent,0.722008,0.085052,0.123552,0.097938,enhanced_detection
0100.JPEG,val,7,rear_bumper,0.722008,0.085052,0.123552,0.097938,enhanced_detection
0100.JPEG,val,15,low,0.722008,0.085052,0.123552,0.097938,enhanced_detection
0101.JPEG,val,3,broken_part,0.3,0.148889,0.466667,0.297778,enhanced_detection
0101.JPEG,val,12,roof,0.3,0.148889,0.466667,0.297778,enhanced_detection
0101.JPEG,val,17,high,0.3,0.148889,0.466667,0.297778,enhanced_detection
0101.JPEG,val,4,paint_damage,0.386667,0.786667,0.773333,0.417778,enhanced_detection
0101.JPEG,val,6,front_bumper,0.386667,0.786667,0.773333,0.417778,enhanced_detection
0101.JPEG,val,17,high,0.386667,0.786667,0.773333,0.417778,enhanced_detection
0101.JPEG,val,2,crack,0.524444,0.035556,0.168889,0.071111,enhanced_detection
0101.JPEG,val,7,rear_bumper,0.524444,0.035556,0.168889,0.071111,enhanced_detection
0101.JPEG,val,16,medium,0.524444,0.035556,0.168889,0.071111,enhanced_detection
0101.JPEG,val,4,paint_damage,0.473333,0.42,0.946667,0.777778,enhanced_detection
0101.JPEG,val,14,other_location,0.473333,0.42,0.946667,0.777778,enhanced_detection
0101.JPEG,val,16,medium,0.473333,0.42,0.946667,0.777778,enhanced_detection
0101.JPEG,val,4,paint_damage,0.062222,0.893333,0.124444,0.16,enhanced_detection
0101.JPEG,val,10,left_door,0.062222,0.893333,0.124444,0.16,enhanced_detection
0101.JPEG,val,15,low,0.062222,0.893333,0.124444,0.16,enhanced_detection
0101.JPEG,val,0,dent,0.935556,0.686667,0.12,0.137778,enhanced_detection
0101.JPEG,val,11,right_door,0.935556,0.686667,0.12,0.137778,enhanced_detection
0101.JPEG,val,15,low,0.935556,0.686667,0.12,0.137778,enhanced_detection
0101.JPEG,val,0,dent,0.951111,0.573333,0.088889,0.071111,enhanced_detection
0101.JPEG,val,11,right_door,0.951111,0.573333,0.088889,0.071111,enhanced_detection
0101.JPEG,val,15,low,0.951111,0.573333,0.088889,0.071111,enhanced_detection
0101.JPEG,val,0,dent,0.057778,0.086667,0.115556,0.173333,enhanced_detection
0101.JPEG,val,7,rear_bumper,0.057778,0.086667,0.115556,0.173333,enhanced_detection
0101.JPEG,val,15,low,0.057778,0.086667,0.115556,0.173333,enhanced_detection
0101.JPEG,val,0,dent,0.906667,0.622222,0.08,0.088889,enhanced_detection
0101.JPEG,val,11,right_door,0.906667,0.622222,0.08,0.088889,enhanced_detection
0101.JPEG,val,15,low,0.906667,0.622222,0.08,0.088889,enhanced_detection
0101.JPEG,val,0,dent,0.553333,0.368889,0.182222,0.151111,enhanced_detection
0101.JPEG,val,8,hood,0.553333,0.368889,0.182222,0.151111,enhanced_detection
0101.JPEG,val,15,low,0.553333,0.368889,0.182222,0.151111,enhanced_detection
0101.JPEG,val,0,dent,0.884444,0.246667,0.222222,0.208889,enhanced_detection
0101.JPEG,val,11,right_door,0.884444,0.246667,0.222222,0.208889,enhanced_detection
0101.JPEG,val,15,low,0.884444,0.246667,0.222222,0.208889,enhanced_detection
0102.JPEG,val,0,dent,0.404639,0.057692,0.118557,0.107692,enhanced_detection
0102.JPEG,val,7,rear_bumper,0.404639,0.057692,0.118557,0.107692,enhanced_detection
0102.JPEG,val,15,low,0.404639,0.057692,0.118557,0.107692,enhanced_detection
0103.JPEG,val,2,crack,0.841699,0.662371,0.30888,0.572165,enhanced_detection
0103.JPEG,val,11,right_door,0.841699,0.662371,0.30888,0.572165,enhanced_detection
0103.JPEG,val,16,medium,0.841699,0.662371,0.30888,0.572165,enhanced_detection
0103.JPEG,val,0,dent,0.521236,0.92268,0.625483,0.14433,enhanced_detection
0103.JPEG,val,6,front_bumper,0.521236,0.92268,0.625483,0.14433,enhanced_detection
